stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code
00308c11-2e6c-44e5-916f-f6286ebbb339,Kamenmost,43.429554,17.172177,WKM,,,,,,,Europe/Zagreb,
0038c230-7c73-4b50-a567-aa447870b6ac,Wolpertshausen (Hohenlohe),49.170225,9.860071,WOL,,,,,,,Europe/Berlin,
00ade010-e50a-4acf-a0ee-fdf31b193740,"Vihti, Linjala",60.417295,24.323674,VIH,,,,,,,Europe/Helsinki,
00b5a645-29bd-4aa4-b4dc-99c606ec31a8,Val Vomano,42.607785,13.754997,VVM,,,,,,,Europe/Rome,
014f2224-3982-4329-b188-6f1a50f9d5fe,Ostrava (central bus station),49.830387,18.280333,OSA,,,,,,,Europe/Prague,
017f7dd6-9b2e-4439-8e8f-b03afad6e999,Harthill Services (Eastbound),55.863826,-3.758275,HHSS,,,,,,,Europe/London,
01aed0f1-7c53-4dc4-9aeb-e55289d10605,Pozzallo,36.729335,14.850325,PZO,,,,,,,Europe/Rome,
01bdb24e-43df-4cd0-af1c-ea523ac49f5e,Ciriè,45.224215,7.606527,CIRI,,,,,,,Europe/Rome,
01d5c260-ef8b-42c7-9a1d-e163ce3c5ccf,"Ropczyce, Bus station",50.053013,21.604808,RCZ,,,,,,,Europe/Warsaw,
02a3f868-b028-462c-b7de-ec93bbc0d7d7,Skive Busterminal,56.562333,9.025419,SKV,,,,,,,Europe/Copenhagen,
02e6f900-a8fc-4006-9f9a-c5c8b5eb5275,Heidelberg Pre Waypoint,49.407819,8.676563,HD1,,,,,,,Europe/Berlin,
030814b0-ef73-405d-ae0a-2b95b2bf3faa,Nice (Vauban Bus Station),43.708688,7.286133,NCC,,,,,,,Europe/Paris,
032b1b13-fcd7-4969-90e0-0d93405c33ff,Podstrana,43.489486,16.543315,WPS,,,,,,,Europe/Zagreb,
0363e0cd-58f2-4ed1-8180-4312e9889009,Turi,40.917911,17.018449,IRT,,,,,,,Europe/Rome,
037c4c20-63b7-4211-82c4-4be690f2e54c,Holstebro Trafikterminal,56.364364,8.620707,HLS,,,,,,,Europe/Copenhagen,
03bba251-22ce-4702-ab45-d9e7c57a75c1,"Polanica-Zdroj, Bus Station",50.40822,16.51524,PZD,,,,,,,Europe/Warsaw,
0411bb51-01d1-4d5b-88f4-49908e102843,Krakow Bus Station Czyzyny,50.075099,20.015349,KWC,,,,,,,Europe/Warsaw,
042f5486-f3ad-489c-9952-c80c689617f3,Haugesund bussterminal,59.417036,5.272887,HSU,,,,,,,Europe/Oslo,
043145a6-41e1-46c4-a5de-4527ffade74c,Alba Adriatica,42.832302,13.922844,ADI,,,,,,,Europe/Rome,
0432395c-ff27-4fdf-add8-bf3238d217f3,Vila Praia de Ancora,41.811686,-8.859978,VPR,,,,,,,Europe/Lisbon,
0477ca0c-9dc4-46b9-a92a-1f06b33bd3e1,Milano Marittima (Terme),44.273232,12.327882,TTM,,,,,,,Europe/Rome,
048a6dbd-7e55-49dd-908a-6b3794077718,Bensberg Busbahnhof,50.963491,7.161855,BBFG,,,,,,,Europe/Berlin,
0497a323-6a0b-4ebc-892c-e75f7a97a6ff,Prague (Bus Terminal Roztyly),50.037867,14.476984,PGR,,,,,,,Europe/Prague,
04990d03-64fd-4095-9c03-1df5f5f3d0ae,"Turku, University 115",60.452867,22.285763,TUY,,,,,,,Europe/Helsinki,
04c69055-7b8a-4189-878e-f78e2391f4d0,Ancona (Stazione FS),43.607344,13.497818,AFS,,,,,,,Europe/Rome,
04db6ed7-70dc-42cf-bcc9-76a3127d25b4,Rouen (Avenue Champlain),49.434194,1.092699,RAC,,,,,,,Europe/Paris,
04ea607e-4d6f-4ad4-a8ac-849623b776fb,Håneskrysset E18 (Kristiansand),58.165641,8.090559,HONE,,,,,,,Europe/Oslo,
04eb96ed-2242-4152-b0f7-d8f17da844df,Falmouth University and University of Exeter (Cornwall)– Penryn Campus,50.17203,-5.12337,FALM,,,,,,,Europe/London,
055563ba-be55-4e12-aea1-0cba8c8c7892,Abrantes (Bus Station),39.463342,-8.213524,AAE,,,,,,,Europe/Lisbon,
0587b2ad-cb51-466e-b7fb-a9881fa187dc,Azuga,45.445714,25.554971,AZGA,,,,,,,Europe/Bucharest,
058be31e-7e3f-4b56-b716-53130a933753,Cernavodă (Railway station),44.337818,28.026231,CVD,,,,,,,Europe/Bucharest,
0596ef1c-bd52-4f7c-9a40-68d40aadb0dc,Rome Fiumicino Airport,41.794331,12.250398,FCO,,,,,,,Europe/Rome,
05ecca43-91a1-43f3-8e26-87cb7c78560e,Ceglie Messapica,40.646856,17.521696,CGE,,,,,,,Europe/Rome,
0634980d-a9ab-4fa8-9834-d55c943b88d6,Coventry (Pool Meadow),52.410294,-1.506861,CY,,,,,,,Europe/London,
064f370c-3ba2-4a84-b0f5-3eec1c72736d,"Czorsztyn, Zamkowa street 01 and 02",49.437696,20.328992,CZO,,,,,,,Europe/Warsaw,
0664db3c-61dd-4063-b3d1-1d79c3f3a57d,Murça,41.405209,-7.451228,MUA,,,,,,,Europe/Lisbon,
0667ba34-c22c-40a2-a1b0-3b248c37dccf,Valladolid (Bus Station),41.641622,-4.732252,VLD,,,,,,,Europe/Madrid,
0684b6e9-fa7e-47ec-8ce4-cf249b1cda73,Leeds City Bus Station (Stand 1),53.796738,-1.535655,LCBS,,,,,,,Europe/London,
06a9edb9-df89-408c-88c2-0c4d70381653,"Taavetti, Marttilantie street 34",60.9214,27.568986,ETI,,,,,,,Europe/Helsinki,
06bc34fb-f260-4ce4-a157-1d34ba110035,Selce,45.158361,14.723707,YCE,,,,,,,Europe/Zagreb,
06cc0192-fc4c-4488-9aa9-dc27758bbbf2,Darmstadt Central Station (FlixTrain),49.872516,8.629379,FD,,,,,,,Europe/Berlin,
06d29930-c454-49ee-9c34-5780af99a6af,Ternopil (Railway Station),49.55396,25.600108,TNL,,,,,,,Europe/Kyiv,
06f09d4d-2a27-4b9d-8f19-1b9e3e48dfef,Treviso,45.660258,12.246319,TVO,,,,,,,Europe/Rome,
071b4e10-388b-4c0d-9087-a61ae665ad39,Vaslui (Autogara Morandi),46.62602,27.73072,VSL,,,,,,,Europe/Bucharest,
073d9b2c-d715-4265-99ee-7add178b747b,Catania (Via D'Amico),37.508701,15.099201,NTA,,,,,,,Europe/Rome,
07597a10-0f4c-49d5-84c8-abf615bd5956,Zaragoza (Delicias Station),41.659853,-0.911991,ZAR,,,,,,,Europe/Madrid,
0778dbad-545c-4267-9ee3-5e99b504a219,"Zamosc, Peowiakow",50.71685,23.262169,ZMP,,,,,,,Europe/Warsaw,
08028e09-af16-498d-9a9d-3c7f7ae59cb7,Stoke-on-Trent (Hanley Bus Station),53.02266,-2.174216,SOT,,,,,,,Europe/London,
084df64b-21b9-4e6d-8c5d-9cf99c8a6fcd,Vittel (péage A31),48.215189,5.831324,VTL,,,,,,,Europe/Paris,
086064da-8914-415f-83cc-8d6a087f5ed2,Basel Bad Bf (FlixTrain),47.567793,7.606924,RB,,,,,,,Europe/Zurich,
090dd288-aa11-4b9a-837c-678d9cd00303,Kassel-Wilhelmshöhe (FlixTrain),51.312747,9.446922,FKW,,,,,,,Europe/Berlin,
09261e4b-8207-4493-8c69-d93c9f8481c9,Sighișoara,46.225807,24.79679,SGH,,,,,,,Europe/Bucharest,
09400208-d6a0-4e26-9122-423960e1d00a,Haderslev Busstation,55.252755,9.489645,HAV,,,,,,,Europe/Copenhagen,
09a312c8-5613-429c-9e9c-de853c3910d8,Arad (Autogara Tabita),46.201429,21.264501,ARAD,,,,,,,Europe/Bucharest,
09c22fc0-298e-4900-832c-039abb3fa9f9,"Chrzanow, ZKKM Station",50.1427,19.411507,CRW,,,,,,,Europe/Warsaw,
09e4ea10-9757-4a7a-907e-46fab9cd90c6,"Košice (Šaca, Benzinol)",48.628777,21.171974,KSB,,,,,,,Europe/Bratislava,
0a1a6f22-1936-49c6-b3d3-c915acd11d95,Palencia (Bus Station),42.016396,-4.536843,PLA,,,,,,,Europe/Madrid,
0a26b33e-949c-4515-9032-a5b94b9ce75a,"Ciechocinek, Bus Station",52.88045,18.783969,CCH,,,,,,,Europe/Warsaw,
0a2aa125-09de-48d1-b761-1639a16083e3,Varna (bus station),43.215977,27.897222,VAR,,,,,,,Europe/Sofia,
0a73db8c-66cc-42fb-b24e-f6876c22a9bc,"Wroclaw, Grunwaldzki Square",51.112631,17.064869,WPG,,,,,,,Europe/Warsaw,
0ad54d38-98ca-4325-a286-af4a0c1d4703,"Znin, Bus station",52.849165,17.731944,ZNI,,,,,,,Europe/Warsaw,
0add6ad4-35bc-4282-b4f2-c89e679b98fe,Đakovo bus station,45.306586,18.416459,QDK,,,,,,,Europe/Zagreb,
0ae04f27-b58c-48b5-bab9-640361779415,Tulcea (Autogara Conex Trans),45.181187,28.792391,TLC,,,,,,,Europe/Bucharest,
0afb53d0-cb5b-47f7-9869-9d107438a329,Jelšava (námestie),48.630222,20.235172,J1N,,,,,,,Europe/Bratislava,
0b381d3e-0d36-4f13-a09b-4e4f2fb44d5d,Tatranská Javorina (pošta),49.265697,20.141602,TAJ,,,,,,,Europe/Bratislava,
0b4e5e56-3dc1-423d-a7f6-99ba95382fa2,Zaton autobusna stanica,44.21921,15.177695,WZT,,,,,,,Europe/Zagreb,
0ba408f8-91e0-4718-aac8-8026e4b11e21,Santarem,39.236241,-8.687867,SAN,,,,,,,Europe/Lisbon,
0c2e5797-e596-4290-8f38-2140d423ac65,Autohof Berg,50.371649,11.788589,AUG,,,,,,,Europe/Berlin,
0c2ef659-f54a-470e-878b-0ce758cd5ac3,Brighton (Stop Z Old Steine),50.819715,-0.138107,BRGT,,,,,,,Europe/London,
0c5a57e4-24e9-4079-b6a0-b796a2441d16,Ussel,45.512429,2.257469,USS,,,,,,,Europe/Paris,
0ca088ef-7d9d-44b6-baa0-cf9ea1b6bf73,Lindau (Blaukreuzstrasse),47.552715,9.708916,LBQ,,,,,,,Europe/Berlin,
0cdde44e-e945-4e63-83fe-13e09a57691e,"Gdynia, Bus station",54.521992,18.529541,GDY,,,,,,,Europe/Warsaw,
0ce00a09-5d1d-49a1-b90a-d7306b541d75,Cambridge Parkside - Stop 18,52.203344,0.12903,CP,,,,,,,Europe/London,
0cebaa11-8e12-4283-9b17-4146046d96b2,Tisno raskrižje aut. stajalište,43.807408,15.701637,QTN,,,,,,,Europe/Zagreb,
0cff91b5-436e-4622-bd8e-144d3b4b428f,Katerini Olympus Plaza South,40.328077,22.580885,KTST,,,,,,,Europe/Athens,
0d3d8096-1ecf-4950-87ed-d2df748bf7bd,Gradac,43.104658,17.349058,YGR,,,,,,,Europe/Zagreb,
0d5a03d4-2099-4321-b77c-86eabfc34002,Živogošće,43.190386,17.160014,YZI,,,,,,,Europe/Zagreb,
0d69483a-e42b-4723-bbbc-b1f8c6f5259c,"Plock, Bus Station",52.552347,19.711879,PLK,,,,,,,Europe/Warsaw,
0d9b93de-9ab6-43c3-9636-31ced6e2c604,"Szklarska Poreba Gorna 10, PKS Square",50.826752,15.523398,SKL,,,,,,,Europe/Warsaw,
0dca7499-d85a-41f6-ab4b-7377f25f795f,Kroměříž (Milíčovo náměstí),49.296589,17.390574,K1Z,,,,,,,Europe/Prague,
0dcdd56a-4641-4dc8-a10b-bae2d7f338d2,Torano Castello,39.502783,16.21114,TCT,,,,,,,Europe/Rome,
0dde91f3-228e-4b26-a7e3-a98dfbb91564,Rossano,39.602808,16.640648,RNO,,,,,,,Europe/Rome,
0dfed01a-1a01-421a-8b16-9a9b9946880d,Karlovy Vary (Tržnice),50.230892,12.870151,KBT,,,,,,,Europe/Prague,
0e69120c-6009-4f78-94fd-2775c262d198,Polch commuter parking,50.31181,7.304837,PLC,,,,,,,Europe/Berlin,
0e7aa37d-bdb2-423d-b47c-1bab99bb72e4,"Tarnow, Do Huty 04 P&R",50.004258,20.974129,TNW,,,,,,,Europe/Warsaw,
0ec08e09-0ae5-4db5-be71-5335b4103c6b,Mönsterås E22,57.051947,16.439552,MOS,,,,,,,Europe/Stockholm,
0edf1eab-1673-4da6-91fc-55b431bc3e82,Široko Polje autobusno stajalište,45.405255,18.466362,ZSP,,,,,,,Europe/Zagreb,
0f15808b-614e-489b-a19b-f573bea2ea4a,Oberhausen Central Station (train),51.474915,6.851672,EOB,,,,,,,Europe/Berlin,
0f5f3b5e-cea0-4fb1-ae50-f39396f5a27f,Autohof Bünde,52.192819,8.557109,BUN,,,,,,,Europe/Berlin,
100142d9-6a1a-40e3-9094-e8c233d9e028,Příbor (u kostela),49.640877,18.140665,PRB1,,,,,,,Europe/Prague,
10352854-fe0b-455e-8f3e-2cdae567f9de,Nottingham Broad Marsh Bus Station (Bay 1),52.949256,-1.147485,NBBS,,,,,,,Europe/London,
104eae26-96ca-4e1e-95c7-38bb0a6ce48d,Sant'Agnello,40.630269,14.398599,GNL,,,,,,,Europe/Rome,
108c41d7-62f9-4694-a663-30b66caa97ab,Rimini-Miramare,44.031676,12.621237,RNA,,,,,,,Europe/Rome,
10981240-53a7-4df6-be7d-7353e1671a75,Étampes,48.433658,2.17208,ETM,,,,,,,Europe/Paris,
10984cff-8e18-4964-a5a4-bc2c2d67b28a,Girona (Bus Station),41.979179,2.816124,GRN,,,,,,,Europe/Madrid,
10adf593-6fad-4655-9949-a23ab421d03e,Freudenstadt ZOB,48.467214,8.411775,FRE,,,,,,,Europe/Berlin,
10cfe05c-3134-4d80-9638-9b1db234cd71,Prague (Václav Havel Airport),50.107304,14.26913,PIA,,,,,,,Europe/Prague,
11474ea5-a9d3-4d3f-b73e-2e6893b7a8f2,Porto D'Ascoli (Loc. San Giovanni),42.896821,13.882375,LGI,,,,,,,Europe/Rome,
1191f632-567a-4c7a-86c1-3ca06ef64b1a,"Miedzyzdroje, Niepodleglosci (museum)",53.927667,14.45042,MIE,,,,,,,Europe/Warsaw,
119b96fe-b99e-416c-9c6a-13c6bab0de31,Moss (Mosseporten senter),59.4453,10.702597,MOP,,,,,,,Europe/Oslo,
11a213fc-016b-4ac3-a35b-22e8fe9d504d,"Olawa, Bus Station",50.945047,17.298038,OAA,,,,,,,Europe/Warsaw,
11f8b58f-689f-4c54-ac07-c95455687713,Stevenage Station (Stop L),51.90147,-0.20573,STVN,,,,,,,Europe/London,
1262af9b-ab1e-4816-85de-46893d82ef3f,Vinnytsia (Central Bus Station),49.23677,28.4829,VNS,,,,,,,Europe/Kyiv,
126792a4-71c5-452e-b04e-da7d7d8ce4cb,"Bielsko-Biala, Bus Station - lower panel",49.83123,19.042995,BBL,,,,,,,Europe/Warsaw,
126b2eb8-1fda-4ac3-960c-e93197279121,Kalmar Station,56.66159,16.359355,KLM,,,,,,,Europe/Stockholm,
12aa07b2-ee41-432b-90b6-8418184c30b2,Târgu Neamț,47.203045,26.35763,TNE,,,,,,,Europe/Bucharest,
12ce502a-9269-4323-b08a-b0ab6d452d69,Constanța (Autogara Sud Herli-Sof),44.170542,28.632342,COE,,,,,,,Europe/Bucharest,
12dcaef9-7add-4d68-9d36-1c3a415afe61,Rosiorii de Vede,44.114187,24.988923,ROSI,,,,,,,Europe/Bucharest,
12f164ce-0d46-49e2-8aa3-a491ef630af5,"Rauma, Bus Station",61.130634,21.511702,ABO,,,,,,,Europe/Helsinki,
1303e3a0-530f-4f7e-8d55-468309b1e4ef,Fasano,40.841008,17.358133,FSN,,,,,,,Europe/Rome,
131ebf3e-8499-47f4-98b5-269d7e36e415,"Legnica, Bus Station",51.212909,16.166565,LGC,,,,,,,Europe/Warsaw,
13316405-3ebe-456f-ace7-e3c21da1e2eb,Alkmaar Station(Wognumsebuurt),52.638497,4.740324,ALK,,,,,,,Europe/Amsterdam,
1337d0ee-6453-43c1-98c8-6d0c64024a4e,Vila Nova de Famalicao (Bus Station),41.407392,-8.515015,FAM,,,,,,,Europe/Lisbon,
1347b8e8-6790-4cce-9f74-7301090328c5,"Hamina, Bus Station",60.569133,27.187683,HIA,,,,,,,Europe/Helsinki,
134ea077-f211-495c-a622-cd0c4a88a1f9,Alba Iulia (Autogara Livio Dario),46.057661,23.577052,AI,,,,,,,Europe/Bucharest,
138f44d2-09b1-401b-ba75-c3d54b1ed1bb,"Wroclaw, Norwida street",51.111967,17.064027,WNR,,,,,,,Europe/Warsaw,
13a1d061-bb24-48b1-a8a1-dcb8771dfecc,Ston,42.837873,17.697208,GST,,,,,,,Europe/Zagreb,
13e39c1b-15f3-425d-9763-50e136096935,Siena (viale Toselli),43.317716,11.353683,ENA,,,,,,,Europe/Rome,
140a2c2c-367b-479c-8982-0a1e465f9d3b,"Stegna, Bus Station",54.326956,19.119207,SDW,,,,,,,Europe/Warsaw,
1426e90b-c277-4bee-be07-8c79d4465513,Piatra Neamț,46.928231,26.360571,PAT,,,,,,,Europe/Bucharest,
14609a0c-72a3-4286-a17b-724972889e7a,Arendal (Harebakken bussterminal),58.473208,8.745565,AREN,,,,,,,Europe/Oslo,
14aa766b-48d0-4d84-ab4c-c2e610d731a4,Dover (DFDS Ferry),51.12922,1.34172,DFDS,,,,,,,Europe/London,
14ecd707-256b-4b26-8e89-290998442a2b,Haga Södra,59.353855,18.037221,HSD,,,,,,,Europe/Stockholm,
154647e8-4b41-41da-9aa6-77ef49f2091f,Ourense (Bus Station),42.350214,-7.873043,ORN,,,,,,,Europe/Madrid,
1566c8ce-6046-443f-bbb2-de61f4465e22,Vikeså,58.630642,6.078326,VKES,,,,,,,Europe/Oslo,
159085c9-a756-4e81-a0b3-45629a9887c5,Călărași,44.204078,27.314263,CAA,,,,,,,Europe/Bucharest,
15e1d058-c300-4c19-8aef-3bf8b0554781,Senftenberg bus station,51.526191,14.00371,SEN,,,,,,,Europe/Berlin,
15ece947-4901-4c5d-b701-d7460306e387,"Leszno, Bus Station",51.844227,16.566782,LEO,,,,,,,Europe/Warsaw,
16001987-3b6d-44d9-abf8-82cc7b894552,Příbram (bus station),49.69037,14.003535,P1B,,,,,,,Europe/Prague,
1600bbf2-fef6-4982-ae0d-010ea0d2df56,Gura Humorului (Autogara Daily Motors),47.552073,25.88388,GHU,,,,,,,Europe/Bucharest,
16113743-761b-41f0-9a72-e65c50d6f7d8,Paraćin AS,43.866758,21.406927,YPA,,,,,,,Europe/Belgrade,
1614b09d-9437-4879-8764-2e0b383ee6a2,Vieste,41.885338,16.169187,VTE,,,,,,,Europe/Rome,
161bc8e8-a659-4aad-b0fd-adce57501554,"Zabrze, Sybirakow Roundabout",50.289738,18.782069,ZAB,,,,,,,Europe/Warsaw,
163f5717-dd37-4590-9b8f-8b55eef8be81,Weinheim (Bergstraße) (FlixTrain),49.553281,8.665296,RWE,,,,,,,Europe/Berlin,
16735da7-6de7-4d29-b279-1baa3acf9c3b,Schwangau (Neuschwanstein Castle),47.556743,10.740918,NSS,,,,,,,Europe/Berlin,
1675bafb-6832-40ae-b96b-080eec9929c5,Prague (Na Knížecí in Ostrovského street),50.069074,14.404667,PRK,,,,,,,Europe/Prague,
1681b816-dfca-44d6-ac73-0c637003dac8,Ratho Station - Eastbound Stop,55.939055,-3.397894,ROHE,,,,,,,Europe/London,
168aa93d-ebe0-4cb6-a80e-36b4a2a1d7ad,"Walbrzych, Sikorskiego Street",50.768782,16.273432,WAL,,,,,,,Europe/Warsaw,
16b6802b-b0e5-4dca-aefa-76c386c05923,"Chisinau (Bus Station ""NORD"")",47.025115,28.86214,CSU,,,,,,,Europe/Chisinau,
16f5f1e6-4f6c-4f00-8836-44096ef226fa,Friedrichshafen Bodensee-Airport,47.672602,9.522928,FDH,,,,,,,Europe/Berlin,
17192d26-a05b-4d5e-bc9c-e9581ba5c73d,Lubenec (u dálnice),50.136219,13.320215,LNC,,,,,,,Europe/Prague,
173d6250-4c6c-40ff-a9c8-331c463a82c3,Celorico da Beira,40.62681,-7.40206,CDE,,,,,,,Europe/Lisbon,
17483554-a4a8-4dad-b940-b5f56740014f,"Berlin Airport BER (Berlin Brandenburg), Terminal 1/2",52.364541,13.514171,BBA,,,,,,,Europe/Berlin,
175d5f51-ebb9-45d3-b764-44a163d6ec92,Münster (Westf) Central Station (FlixTrain),51.956585,7.634739,EMST,,,,,,,Europe/Berlin,
179458ab-3c52-4415-b802-8ca340ffab81,Vibo Valentia (Palazzetto dello Sport),38.684653,16.112334,VBV,,,,,,,Europe/Rome,
17c7c138-25ba-4a6f-93eb-9ec72e7c82ab,Potpoletnica,43.418317,16.901648,WPO,,,,,,,Europe/Zagreb,
17d4064b-4d7c-4d4f-af6a-e7fddebd68b3,Jenbach station,47.387696,11.7781,JEB,,,,,,,Europe/Vienna,
1808d050-ea9d-4798-8a03-a9c33916d781,M6 Keele Services Northbound,52.992774,-2.289194,M6KN,,,,,,,Europe/London,
1852b254-b7ec-4aac-9c39-15168f477f51,Sfântu Gheorghe (Autogara),45.864339,25.809717,SFGA,,,,,,,Europe/Bucharest,
185ecd11-d19d-45c5-a380-d52a86509fe4,Nowy Sacz MDA Bus Station,49.617161,20.698507,NOW,,,,,,,Europe/Warsaw,
18988422-f436-497a-8d7f-c58616f512a9,Mandal (Marnarkrysset),58.032396,7.484979,MAND,,,,,,,Europe/Oslo,
191c1ce4-c9e3-4f33-a131-53e595ac4a26,Örebro (Resecentrum Läge X),59.278488,15.210348,OER,,,,,,,Europe/Stockholm,
193429b9-df93-4902-90a1-1c24f9ed3933,Blois (Bus Station),47.586958,1.324166,BLS,,,,,,,Europe/Paris,
19658f4b-948c-4cd7-8445-328c9a5433f5,Cabourg,49.294182,-0.106584,CBG,,,,,,,Europe/Paris,
1979f5ae-9e90-4ca5-bc29-58e6d0020e73,Cordoba (Bus Station),37.888981,-4.789924,CRD,,,,,,,Europe/Madrid,
1997f5d5-e189-4ba3-9626-0e6f128f601d,Vila Real (Bus Station),41.299534,-7.750082,IRA,,,,,,,Europe/Lisbon,
19aae936-5b0c-4502-9161-69b37c2b0dc7,Bordeaux (Floirac Dravemont),44.846139,-0.510071,BFD,,,,,,,Europe/Paris,
19f7658f-0b83-4321-ac89-1ff1d9f88c3e,Branjin Vrh autobusno stajalište,45.794054,18.612594,ZBB,,,,,,,Europe/Zagreb,
1a031d47-ba49-47ef-bafe-0a3da4544365,Odesa (Odesa Bus Station),46.476858,30.708396,ODA,,,,,,,Europe/Kyiv,
1a09c915-9448-4313-bdb8-ab48eb6704fa,Troyes (Bus Station),48.297767,4.06427,TOY,,,,,,,Europe/Paris,
1a47f028-12e7-4183-bbdb-1025a35d777e,Kornwestheim Pre Waypoint,48.851126,9.167136,KW1,,,,,,,Europe/Berlin,
1a7ab23b-9928-48c8-bdf7-83a195d847ed,Rudkøbing v. Ringvejen,54.940851,10.721777,RUD,,,,,,,Europe/Copenhagen,
1ab6e97c-3133-496c-9622-6c4dd58fbc55,Gallipoli,40.055112,17.996561,GLP,,,,,,,Europe/Rome,
1adf1613-2ad2-4644-aeef-d927fca8309c,Ratho Station - Westbound Stop,55.938953,-3.397947,ROHW,,,,,,,Europe/London,
1b0af250-8590-4423-8958-7af8f2e6ab39,Deauville,49.359267,0.083892,DEA,,,,,,,Europe/Paris,
1b0eb969-7c8e-4242-b5c8-75124d37763a,Saint-Malo (Office de Tourisme),48.650082,-2.021857,SAMO,,,,,,,Europe/Paris,
1b68f18d-e9c5-40dd-94b7-2b09ebe6d57c,Ruma NAS,44.990184,19.825705,RUM,,,,,,,Europe/Belgrade,
1b753e9f-d9e5-4af7-b75f-183b191c4884,Santiago de Compostela (Bus Station),42.87058,-8.543415,SDC,,,,,,,Europe/Madrid,
1b7f8622-19a0-4964-868c-0a043e3470c0,Billund Airport,55.74661,9.146885,BUL,,,,,,,Europe/Copenhagen,
1b7fff53-7e47-4600-9f45-69caeaef68da,Donaueschingen (bus station),47.948749,8.497568,DON,,,,,,,Europe/Berlin,
1b8eaa11-e4a2-4a88-a059-403181c2eb8c,Madrid Barajas Airport (Terminal 4),40.494838,-3.594624,BAJ,,,,,,,Europe/Madrid,
1ba1d1ca-12ac-4189-8996-fbaecf0bf89f,Tomašanci autobusno stajalište,45.378764,18.442483,WTO,,,,,,,Europe/Zagreb,
1bd736a1-5b5c-4672-a440-4747dbec2e77,Novi Vinodolski,45.125797,14.791629,NVK,,,,,,,Europe/Zagreb,
1be70f5e-b178-4aad-8427-dd84a48436cb,"Narva, Bus Station",59.369115,28.199375,NVA,,,,,,,Europe/Tallinn,
1c0b11d0-65d5-48f4-b76e-3bdcbe9f4710,"Warsaw, Metro Marymont",52.271836,20.968272,WMR,,,,,,,Europe/Warsaw,
1c243da8-1c68-409c-a3c6-366fd2220b81,Chorzow AKS,50.290113,18.963461,AKS,,,,,,,Europe/Warsaw,
1c4a09ea-797b-443b-b891-1479aabefb00,Roseto degli Abruzzi (stazione FS) - direz. Sud,42.677433,14.014338,ZRZ,,,,,,,Europe/Rome,
1c691f12-6f01-46ab-aca0-c5835c365228,Brussels Heysel (Baudouin Metro Station),50.897336,4.329521,BHY,,,,,,,Europe/Brussels,
1c7d446d-9edc-4039-a60d-312f6750e725,Sulmona,42.037644,13.931799,SUL,,,,,,,Europe/Rome,
1c92adcf-a23f-4efc-b61a-d9c155e0dbe3,Darda autobusno stajalište,45.630163,18.687313,ZDA,,,,,,,Europe/Zagreb,
1ca9fe29-e6ab-4891-847e-9907f2f3add6,Fécamp (Bus Station),49.759243,0.375221,FEC,,,,,,,Europe/Paris,
1cc54676-8da8-42e3-bdad-af593db37b5f,Grimstad (Øygårdsdalen),58.340645,8.570336,GRIM,,,,,,,Europe/Oslo,
1ce09594-8782-4771-bab1-6fd4f311b475,"Tampere, Bus Station",61.493886,23.769697,T4M,,,,,,,Europe/Helsinki,
1ce6a97a-d127-47f6-b927-89b3a9c13b40,Bilje autobusno stajalište,45.604187,18.744724,TZB,,,,,,,Europe/Zagreb,
1cfbe84d-a839-493f-8223-a3d782ef191f,Aleșd,47.059394,22.381949,ALSD,,,,,,,Europe/Bucharest,
1d1209af-c6db-4eea-ab69-0520f6dab874,Mece autobusno stajalište,45.621007,18.718269,ZME,,,,,,,Europe/Zagreb,
1d176dbb-cded-4f74-9a13-9ae6f5de26f2,Odeceixe,37.433511,-8.766455,OCX,,,,,,,Europe/Lisbon,
1d1d18f6-a604-4c4a-877b-7feb0c504e0e,Ruse East,43.855608,25.997413,RSET,,,,,,,Europe/Sofia,
1d28ee97-ad7e-4b32-b4cc-919179aa8c8e,Langon (Péage Ouest),44.544518,-0.262519,LGO,,,,,,,Europe/Paris,
1d32d03d-3567-4dbf-8647-7652e7432480,Sallanches (Bus Station),45.935543,6.636226,SAH,,,,,,,Europe/Paris,
1d8d0969-292a-490d-8a5c-9061a22619aa,"Lomza, city station",53.172725,22.067057,LOM,,,,,,,Europe/Warsaw,
1d9c09a0-cab2-44d6-a40f-05fc8bfc417f,"Krynica Morska, Bus Station",54.380494,19.445706,KRM,,,,,,,Europe/Warsaw,
1dcf6c68-1278-45c2-8f58-82fdfc989578,"Jaroslaw, Bus Station",50.011359,22.676247,JDA,,,,,,,Europe/Warsaw,
1de45d6d-622e-433d-9fff-5dceeac7ea55,Berlin Ostbahnhof (FlixTrain),52.510534,13.43498,BHF,,,,,,,Europe/Berlin,
1df51b9a-686e-471b-9585-7cec351d2bc7,"Jastrzebie-Zdroj, Bus Station",49.955408,18.602411,JDG,,,,,,,Europe/Warsaw,
1df935db-dd7e-40d1-8c46-60979a75ad56,Thiers (Péage A89),45.86032,3.503093,THR,,,,,,,Europe/Paris,
1e129049-3c62-4f30-9d61-c8af5a5f7042,Tomar (Bus Station),39.599195,-8.412731,TMR,,,,,,,Europe/Lisbon,
1e30350e-5630-45cb-bbcb-f31b2d2caa00,Essen Central Station (FlixTrain),51.451167,7.01296,EE,,,,,,,Europe/Berlin,
